,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image,tsne-2d-one,tsne-2d-two
2494,43792,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Gold & Pink Earrings,43792.jpg,5.9925933,5.063087
2495,30260,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Casual,Red Tape Men Black Shoes,30260.jpg,2.9830792,-3.3858306
2496,54725,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012,Ethnic,Shree Women Coral Coloured Printed Kurta,54725.jpg,-9.901601,1.7574422
2497,6829,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Women's Lunar Swift White Blue Shoe,6829.jpg,4.7230325,-7.16398
2498,12130,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Aurelia Women Printed Green Kurtas,12130.jpg,-9.428623,1.3470085
2499,26305,Men,Apparel,Topwear,Tshirts,Cream,Fall,2013,Casual,Proline Men Pack of 3 T-Shirts,26305.jpg,-4.7807074,-5.4561477
2500,3567,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011,Sports,ADIDAS Men's Silver White Running Shoe,3567.jpg,5.982508,-8.163496
2501,42640,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Casual,W Women Red Dress,42640.jpg,-9.155812,0.58806866
2502,23677,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Red Tape Men Cross Band Brown Sandals,23677.jpg,5.5061646,-1.5206182
2503,17442,Unisex,Accessories,Watches,Watches,Black,Summer,2017,Casual,CASIO Unisex Black Small Dial Analogue and Digital Watch,17442.jpg,4.8055644,7.894056
2504,50385,Women,Apparel,Bottomwear,Salwar and Dupatta,Pink,Fall,2012,Ethnic,Vishudh Women Pink Salwar and Dupatta,50385.jpg,-9.817261,3.1206465
2505,47332,Women,Accessories,Wallets,Wallets,Purple,Summer,2012,Casual,Baggit Women Purple Chata Hosh Wallet,47332.jpg,1.704283,4.8588505
2506,6015,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,Highlander Men Small Black Checked Shirt,6015.jpg,-4.4510036,-2.572967
2507,35712,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports,Nike Men Dual Fusion TR III Grey Sports Shoes,35712.jpg,5.376793,-8.205556
2508,51257,Men,Accessories,Belts,Belts,Black,Spring,2013,Formal,Park Avenue Men Black & Brown Reversible Belt,51257.jpg,7.900783,2.5725236
2509,21120,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,s.Oliver Men Solid Purple Sweater,21120.jpg,-2.6217234,-4.960649
2510,15315,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Men Eqt Nitro Fashion Black Sports Shoes,15315.jpg,7.2751427,-5.656038
2511,4742,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2011,Casual,Numero Uno Women NY Grey Blue Shoe,4742.jpg,5.297867,-7.21973
2512,5690,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015,Casual,Skechers Men Valence Envoy Black Shoe,5690.jpg,4.5107365,-5.0391855
2513,32537,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Playboy Men Hollywood Perfume 100 ml,32537.jpg,0.02193885,9.022927
2514,56072,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017,Casual,Colorbar Wild Berry Lip Liner /Crayon 011,56072.jpg,-2.868843,7.613769
2515,37879,Unisex,Accessories,Socks,Socks,Black,Summer,2016,Casual,Happy Socks Unisex Black Socks,37879.jpg,-4.911805,4.067423
2516,24452,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men White Court Shuttle IV Sports Shoes,24452.jpg,3.993951,-8.484777
2517,4584,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015,Casual,Wildcraft Unisex Red Backpack,4584.jpg,1.1853815,1.81078
2518,36351,Men,Accessories,Ties,Ties,Blue,Summer,2012,Formal,Reid & Taylor Men Blue Tie,36351.jpg,-3.0646133,6.1662335
2519,14001,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Sports,Nike Men Solid Navy Blue Jerseys,14001.jpg,-1.3053213,-0.7350637
2520,20234,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Women Baroque Polo Turquoise T-shirt,20234.jpg,-7.087967,-2.3241222
2521,5456,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011,Sports,Nike Men's Basic Woven Med Blue Short,5456.jpg,-2.5870945,3.5272331
2522,37283,Women,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,Tantra Women Brown Fight Peace T-shirt,37283.jpg,-6.9043517,0.82618314
2523,44771,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Globalite Men Navy Blue Skid Shoes,44771.jpg,5.8944607,-5.9379325
2524,25746,Men,Accessories,Belts,Belts,Black,Winter,2015,Casual,Lino Perros Men Leather Black Belt,25746.jpg,7.824923,2.6064417
2525,11573,Women,Apparel,Topwear,Kurtas,Green,Summer,2011,Ethnic,W Women Printed Green Kurtas,11573.jpg,-8.687663,1.7619364
2526,39319,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012,Casual,Gini and Jony Boys Beige Shorts,39319.jpg,-2.2715325,3.2840126
2527,33623,Women,Accessories,Wallets,Wallets,Blue,Summer,2012,Casual,Lino Perros Women Blue Wallet,33623.jpg,2.31051,5.2533555
2528,57366,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015,Casual,Amante Women Pink Lace Briefs PCFR11,57366.jpg,-5.381694,6.194334
2529,24694,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Locomotive Men Striped White T-shirt,24694.jpg,-1.2129549,-6.355898
2530,27011,Women,Apparel,Bottomwear,Capris,White,Summer,2012,Casual,Jealous 21 Women White Capris,27011.jpg,-5.009739,2.3023033
2531,13224,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts,13224.jpg,-1.1933519,-1.4701906
2532,43554,Women,Accessories,Socks,Socks,Cream,Summer,2012,Casual,Puma Women Cream Socks,43554.jpg,-0.6337198,3.8678942
2533,28865,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,Proline Men Brown Striped Polo T-shirt,28865.jpg,-2.455354,-5.664168
2534,2673,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Murcia Women Sleek Black Leatherette Hand Bag,2673.jpg,3.008304,5.11553
2535,31174,Girls,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Gini and Jony Girls Red Top,31174.jpg,-1.0040232,0.6573048
2536,8349,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Doodle Boy's I love Driving Green Kidswear,8349.jpg,-2.20195,-0.5864065
2537,55431,Women,Personal Care,Lips,Lipstick,Red,Spring,2017,Casual,Revlon True Red Colorburst Lipstick 090,55431.jpg,-3.334567,9.563293
2538,34406,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Men Black Printed T-shirt,34406.jpg,-2.4728081,-8.134047
2539,28059,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Jockey ELANCE Men Pack Of 2 Briefs 1010,28059.jpg,-1.0646756,5.650777
2540,48980,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,48980.jpg,5.432453,4.047986
2541,17684,Women,Footwear,Shoes,Casual Shoes,Grey,Winter,2015,Casual,Catwalk Women Ballerina Grey Casual Shoe,17684.jpg,3.0235627,-4.455042
2542,31948,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,Nike Men Air Pegasus Blue Sports Shoes,31948.jpg,5.7888966,-7.138801
2543,51091,Women,Free Items,Free Gifts,Free Gifts,Green,Summer,2012,Ethnic,Satya Paul Green Saree,51091.jpg,-9.366199,4.429566
2544,22563,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Lino Perros Brown Women Casual Sling Bag,22563.jpg,2.7654445,2.8410375
2545,7301,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women Stripe Short Sleeve Blue White Top,7301.jpg,-8.271181,-2.8437984
2546,46026,Women,Accessories,Jewellery,Pendant,Gold,Winter,2016,Casual,Estelle Women Gold Pendant with Chain,46026.jpg,5.9332285,4.9240603
2547,30294,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,Myntra Men Global Response Off White T-shirt,30294.jpg,-3.1491003,-6.711135
2548,27223,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Doodle Kids Girl Printed Blue Dress,27223.jpg,-1.2358049,1.6809503
2549,13016,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Inc 5 Women Casual Brown Wedges,13016.jpg,5.780684,-0.24318331
2550,3593,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2014,Casual,Converse Unisex Black Casual Shoes,3593.jpg,5.9675145,-5.9768972
2551,34634,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Lotto Men Brown Fella Tres Shoes,34634.jpg,4.587425,-5.011099
2552,7133,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Casual,Urban Yoga Men Bottom Grey Yoga Pants,7133.jpg,-4.1357026,3.3255796
2553,8947,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Casual,Indigo Nation Men ID Printed Grey Trousers,8947.jpg,-3.329801,3.3533368
2554,22751,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,BIBA Women Printed White Kurta,22751.jpg,-9.190408,1.8957742
2555,52426,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015,Casual,Red Rose Women Blue Nightdress,52426.jpg,-7.5907583,1.9117
2556,39917,Women,Accessories,Bags,Handbags,Yellow,Fall,2012,Casual,Tortoise Women Yellow Sling Bag,39917.jpg,2.6123939,3.4562385
2557,5664,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Tantra Men's Shloka Blue T-shirt,5664.jpg,-3.6299808,-8.32306
2558,57968,Women,Apparel,Saree,Sarees,Rust,Fall,2012,Ethnic,Prafful Rust Sari,57968.jpg,-9.36684,4.4507957
2559,20006,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,United Colors of Benetton Women Printed Green T-shirt,20006.jpg,-8.4158535,-0.9222649
2560,41031,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Nautica Men Black Dial Watch,41031.jpg,4.193085,8.954381
2561,25574,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,FILA Men Trempet Black & White Sports Shoes,25574.jpg,6.3766456,-7.6935253
2562,56086,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017,Casual,ColorBar Star Shine Chai Lip Gloss 07,56086.jpg,-1.9580832,8.634235
2563,11741,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Lee Men Stripes Navy Blue T-shirt,11741.jpg,-1.3853049,-5.8972354
2564,10693,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Doodle Girl Cute Purple Tops,10693.jpg,-1.3615874,0.15113148
2565,57154,Women,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,Elle Women Grey Melange T-shirt,57154.jpg,-7.517818,-2.0471385
2566,58920,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Summer,2012,Casual,Hakashi Men Combo pack Tie+Cufflink+Pocket square,58920.jpg,2.0110753,6.3946095
2567,19148,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,United Colors of Benetton Men Navy Blue Polo Tshirt,19148.jpg,-3.4445148,-5.464074
2568,55267,Women,Personal Care,Makeup,Kajal and Eyeliner,Olive,Spring,2017,Casual,Lakme Absolute Shine Line Olive Eye Liner,55267.jpg,-2.1183732,8.5367155
2569,26795,Men,Apparel,Topwear,Shirts,Blue,Summer,2013,Formal,Arrow Men Blue Shirt,26795.jpg,-1.0925791,-3.8218343
2570,31722,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,31722.jpg,5.8287387,5.015896
2571,49638,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Mineral Women Pink Top,49638.jpg,-7.564966,-2.9322684
2572,43302,Women,Apparel,Dress,Dresses,Purple,Summer,2012,Casual,United Colors of Benetton Women Purple Dress,43302.jpg,-6.9596586,0.8695231
2573,2025,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Mens Full Grey T-shirt,2025.jpg,-1.8292862,-5.51407
2574,13472,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Dress,13472.jpg,-7.6144896,0.54885745
2575,7557,Men,Apparel,Bottomwear,Shorts,Green,Summer,2011,Sports,Nike Men's Tempo 5 Green Short,7557.jpg,-2.2231486,3.3770833
2576,35382,Boys,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Enroute Boys Grey Casual Shoes,35382.jpg,8.087301,-5.6475244
2577,19974,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,United Colors of Benetton Women Yellow T-shirt,19974.jpg,-9.608823,0.22261187
2578,16100,Women,Accessories,Eyewear,Sunglasses,Maroon,Winter,2016,Casual,M tv Women My Fab Eyewear Maroon Sunglasses,16100.jpg,10.176929,3.415097
2579,50715,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Doodle Boys White Printed T-Shirt,50715.jpg,-0.37618658,-0.37694174
2580,6485,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,ADIDAS Men's Grey Strip T-shirt,6485.jpg,-2.6004999,-6.403756
2581,34250,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2013,Sports,Proline Charcoal Grey Shorts,34250.jpg,-5.157844,2.735346
2582,44127,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Boss Men In Motion Deo,44127.jpg,-0.875944,8.493531
2583,14657,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Casual,Probase Men Solid DK.Grey Trousers,14657.jpg,-4.5147753,1.7511857
2584,33849,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Puma Men Blue Shoes,33849.jpg,4.540825,-6.778376
2585,20462,Women,Accessories,Bags,Mobile Pouch,Purple,Winter,2015,Casual,Baggit Women Auxi Baby Purple Mobile Pouch,20462.jpg,2.0178254,3.6781504
2586,15785,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Facit Men Mid- Rise BF Black Briefs,15785.jpg,-1.0914953,5.589197
2587,52042,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,2012,,Just Natural Unisex Black Rain Jacket,52042.jpg,-1.8254589,-3.2125597
2588,36507,Women,Accessories,Bags,Handbags,Grey,Summer,2012,Casual,United Colors of Benetton Women Grey Bag,36507.jpg,1.0656598,-0.37711078
2589,57530,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Provogue Men Black Casual Shoes,57530.jpg,3.482613,-3.0433083
2590,33075,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,U.S.Polo Assn. Men Blue & Orange Striped T-shirt,33075.jpg,-1.2946218,-6.28375
2591,40587,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Aurelia Women Brown Kurta,40587.jpg,-9.416767,-0.2754953
2592,41455,Men,Footwear,Sandal,Sandals,Grey,Summer,2012,Casual,Lee Cooper Men Grey Sandals,41455.jpg,6.0530915,0.23933329
2593,25110,Women,Accessories,Belts,Belts,Olive,Winter,2015,Casual,Lino Perros Women Olive Belts,25110.jpg,7.5040436,2.6644773
2594,44315,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012,Casual,Indian Terrain Men Blue Trousers,44315.jpg,-3.607182,1.7902787
2595,36735,Women,Apparel,Topwear,Tshirts,Multi,Summer,2012,Casual,Spykar Women Cult Multi T-shirt,36735.jpg,-8.325467,-2.1614082
2596,21782,Men,Accessories,Belts,Belts,Brown,Fall,2011,Casual,Fossil Men Edsel Brown Belt,21782.jpg,8.018612,2.5156908
2597,59698,Women,Apparel,Innerwear,Camisoles,Cream,Summer,2014,Casual,Avirate Cream Fitted Camisoles,59698.jpg,-6.8020945,7.3421016
2598,33247,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Arrow Men Grey Check Shirt,33247.jpg,-1.7112992,-3.9820907
2599,57702,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017,,Lotus Herbals Almond Anti-Wrinkle Creme,57702.jpg,0.5754085,7.28864
2600,25322,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Casio Edifice Men Chronograph Watch EF-550D-7AVDF(ED391),25322.jpg,4.919218,8.397458
2601,11117,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,Indigo Nation Men Solid Grey Shirts,11117.jpg,-0.5071429,-3.5055416
2602,41667,Women,Footwear,Shoes,Heels,Black,Spring,2013,Casual,Catwalk Women Black Heels,41667.jpg,6.787347,0.09525758
2603,32395,Women,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Arrow Woman Grey Shirt,32395.jpg,-3.2331433,-1.8834014
2604,55055,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,,Lakme Enrich Satins Lipstick 131,55055.jpg,-3.173513,9.502556
2605,12792,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Men Manchester United Black Jersey,12792.jpg,-1.1479886,-0.8639452
2606,27475,Women,Apparel,Innerwear,Bra,White,Winter,2015,Casual,Jockey Women White Essence Bra 2001,27475.jpg,-5.5423927,7.4580207
2607,13640,Women,Footwear,Shoes,Flats,Purple,Winter,2012,Casual,Carlton London Women Purple Flat Shoes,13640.jpg,2.664971,-3.729582
2608,54187,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Jockey MC Men Grey Pack of 2 Briefs 8003,54187.jpg,-1.0567465,5.5693192
2609,43130,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017,Casual,David Beckham Women Signature Eau De Toilette 50 ml,43130.jpg,-0.0063286675,8.05326
2610,2217,Women,Accessories,Socks,Socks,Pink,Fall,2010,Sports,ADIDAS Women Pink Socks,2217.jpg,-0.717561,3.8851786
2611,16332,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Peter England Men Stripes Red Shirt,16332.jpg,-0.3447649,-4.1431975
2612,55869,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017,Casual,Colorbar All Fired Up 2 Nail Lacquer 83V,55869.jpg,-1.3256052,9.855997
2613,46442,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Timex Men Silver Dial Watch,46442.jpg,4.7162075,7.6478295
2614,47590,Women,Footwear,Shoes,Heels,Green,Winter,2012,Casual,Portia Women Green Sandals,47590.jpg,7.0911055,-0.7656532
2615,34062,Girls,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,Gini and Jony Girls Printed Pink Dress,34062.jpg,-1.1682872,1.3020364
2616,50527,Men,Apparel,Innerwear,Briefs,Navy Blue,Winter,2016,Casual,Chromozome Men Navy Blue Pack of 2 Briefs,50527.jpg,-1.0929341,5.547422
2617,59005,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Brut Men Musk Deo,59005.jpg,-0.8423364,8.358365
2618,56871,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Sandals,56871.jpg,4.6902657,-1.6239382
2619,44588,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Scullers Men White & Navy Blue Check Shirt,44588.jpg,-4.3784685,-2.617378
2620,32508,Men,Footwear,Sandal,Sandals,Brown,Winter,2015,Casual,Franco Leone Men Brown Sandals,32508.jpg,5.2479997,-3.1338916
2621,59839,Women,Personal Care,Fragrance,Fragrance Gift Set,Maroon,Spring,2017,Casual,Valley of Flowers Women Fragrance Gift Set,59839.jpg,0.021721944,8.763836
2622,21923,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,BIBA Women Printed Black Kurta,21923.jpg,-8.697829,1.8276819
2623,36994,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Lino Perros Women Brown Handbag,36994.jpg,1.7566714,-0.8722531
2624,10658,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Girl Little frock White Tops,10658.jpg,-1.1151811,1.17514
2625,40128,Girls,Apparel,Topwear,Tops,Orange,Summer,2012,Casual,Gini and Jony Girls Roseatte Orange Top,40128.jpg,0.45318663,-0.77104676
2626,38032,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Women Black Watch,38032.jpg,2.8181634,8.587776
2627,9062,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Formal,Mark Taylor Men Pink Striped Shirt,9062.jpg,0.18903074,-4.216608
2628,48345,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012,Casual,Pitaraa Golden Nugget Long Necklace,48345.jpg,5.5451994,4.453504
2629,18435,Unisex,Accessories,Accessories,Messenger Bag,Black,Fall,2011,Casual,Vital Gear Unisex Black Messenger Bag,18435.jpg,2.5665452,3.161544
2630,6816,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011,Casual,Timberland Men's Desert Walnut Brown Shoe,6816.jpg,3.113912,-4.1489625
2631,3558,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015,Casual,Skechers Men's Brown Casual Lifestyle Shoe,3558.jpg,3.6615257,-2.8772917
2632,23648,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012,Casual,Disney Men Maroon Printed T-shirt,23648.jpg,-4.5877833,-7.08216
2633,12933,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Classic Polo Men Broad Stripes Green Tshirts,12933.jpg,-1.0663294,-6.4616156
2634,54528,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual,F Sports Men White Charger Shoes,54528.jpg,4.131951,-7.9536853
2635,18607,Men,Accessories,Wallets,Wallets,Brown,Fall,2011,Casual,New Hide Men Antique Brown Wallet,18607.jpg,1.4580579,4.7925873
2636,9250,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Mark Taylor Men Red Striped Shirt,9250.jpg,0.22570977,-4.2396083
2637,48177,Women,Accessories,Wallets,Wallets,Blue,Winter,2016,Casual,Fossil Women Blue Wallet,48177.jpg,1.1139848,3.8683102
2638,8382,Girls,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Doodle Girl's Raw Edges Light Blue Kidswear,8382.jpg,-1.3797247,0.19497885
2639,50188,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Paridhan Women Pink Handbag,50188.jpg,1.7491742,-0.81647295
2640,30851,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Fabindia Women Printed Green Kurta,30851.jpg,-9.207299,1.3876389
2641,28092,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Jockey GOLDEDN Men Gold Edition White Innerwear Vest 4020,28092.jpg,-1.1052629,0.46550158
2642,49899,Girls,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Kids Girls White Dial Analog Watch,49899.jpg,6.251483,8.016544
2643,29140,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016,Casual,Vogue Women Purple Sunglasses,29140.jpg,10.124198,3.4446003
2644,31983,Men,Accessories,Bags,Laptop Bag,Black,Summer,2012,Casual,ADIDAS Men Black Bag,31983.jpg,2.5325315,2.8890426
2645,26934,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Jealous 21 Women Black Dress,26934.jpg,-7.39755,-1.086858
2646,45668,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Swiss Army Men Swiss Unlimited Rubber EDT Refillable Perfumes,45668.jpg,0.8621973,6.7850175
2647,15118,Men,Apparel,Bottomwear,Trousers,Black,Fall,2013,Formal,Arrow Men Stripes Black Trousers,15118.jpg,-3.6339698,2.0517812
2648,59237,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Dial Watch,59237.jpg,3.3079772,9.249848
2649,1801,Women,Accessories,Bags,Backpacks,Pink,Summer,2011,Sports,Quechua Women 10L Pink Bag,1801.jpg,0.37697765,3.2019477
2650,37248,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,United Colors of Benetton Men Brown Shoes,37248.jpg,4.5335627,-4.9015584
2651,15924,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,ADIDAS Unisex Ecb Black Backpack,15924.jpg,1.1673632,1.9371278
2652,38200,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Polaroid Men Sunglasses,38200.jpg,10.245787,3.3737116
2653,42029,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2012,Sports,ADIDAS Women Purple Chill Sports Shoes,42029.jpg,6.469836,-6.6977077
2654,12759,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,12759.jpg,-4.655251,1.111867
